time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-1.6027120809135826,2.132625470282008,20.119288386856667,0.04513127078234014,0.1113795234262902,0.0,-1.8411146901292779,1.3808953390323242,5.254544454111989,0.055476021651662225,-0.008655376830349844,0.0,436.3893150935061,435.7150821820045,438.1168858142938,437.1183483079187
3.2400000000000024,-1.7148985998946376,2.216103711467026,20.43170017238976,0.048599204913426064,0.11142296421242026,0.0,-1.8985036076811979,1.401977816795588,5.159563413733851,0.06012091565285479,0.010103871337076128,0.0,400.9189949268047,402.6202008959577,403.47770309045336,403.89951142715273
3.3000000000000025,-1.8313029517726114,2.3012340651428134,20.745237701427445,0.051884118242205624,0.11148798636265234,0.0,-1.9816251843888855,1.436023572140872,5.290973855536514,0.04937813125710786,-0.007936943327291932,0.0,475.37265331330656,473.9879491442324,475.29789470088315,474.47570015302966
3.3600000000000025,-1.9526485816379358,2.3884528222553763,21.066196040312946,0.05580189926022161,0.1110139689037446,0.0,-2.063147998018903,1.4716062663202263,5.406990355235318,0.08120839393580657,-0.007863637761862706,0.0,471.2988758106802,471.3046630578899,470.67816773726037,473.13793334152524
3.4200000000000026,-2.078542639065097,2.4777187131922487,21.39105247467164,0.05930926860289176,0.11074088471013699,0.0,-2.1333152307000796,1.5042649035888076,5.421399079166764,0.0357139227917172,-0.0012390406068407533,0.0,440.84442739443216,441.39167154539274,443.78610075078694,440.03872761997275
3.4800000000000026,-2.2089887859913837,2.5691771025125494,21.7197934944394,0.05998672237934599,0.11121170684578363,0.0,-2.214889604106271,1.5444184855600531,5.535986838608456,-0.01313051528514668,0.016933551424026857,0.0,471.3011272778621,472.7037657819293,475.4637894138653,471.70631124407197
3.5400000000000027,-2.3441671268498614,2.662950650619918,22.053772553030605,0.060115792357901654,0.11197111896024214,0.0,-2.29113614063473,1.5813100599518142,5.596271917393514,0.01743349021985075,0.008380295800722914,0.0,458.2141333329903,457.53342862701464,456.1160568710383,458.5509645380185
3.6000000000000028,-2.48385760051193,2.7588961574643167,22.390616112953964,0.06080405816876322,0.11247974861551135,0.0,-2.3652763133778203,1.61691841411776,5.631589533011775,0.0055088325349617676,0.008574027791884072,0.0,450.2415563883945,450.25711237357746,451.4747350299729,450.5112830304178
3.660000000000003,-2.6282873582054247,2.8571344442955784,22.731982048620733,0.06213623079266739,0.11285761402441175,0.0,-2.449063966501569,1.6577395120043026,5.746592888737308,0.038896194269405104,0.004021412401149563,0.0,475.4175364296527,475.0684088846555,474.44645674721244,477.00339960543977
3.720000000000003,-2.7769897700100965,2.9574283240266945,23.073462876565053,0.0642320351679686,0.11229433261667143,0.0,-2.507772287264829,1.6855649553640006,5.6366067977349585,0.030964776478551025,-0.022797902589784085,0.0,405.5644146064024,403.1478093870978,405.23885142697486,404.52583239398405
3.780000000000003,-2.9297286193096714,3.0597144939788308,23.412901965055408,0.06688529629880335,0.11110223619205417,0.0,-2.5834328125733057,1.724167909616632,5.677750313718127,0.05747421110781326,-0.016938878745073254,0.0,453.18595599193094,453.65676746466625,452.1913465904779,454.32306919619873
3.840000000000003,-3.0866736095087908,3.1641734519881144,23.751909144238954,0.07048919927163055,0.11003890668918181,0.0,-2.6480675281614614,1.7580844577575407,5.622697111419936,0.06265488329673378,-0.018505393456174055,0.0,423.1909447030222,423.0561105609053,422.446908337709,422.8961468673218
